exec,step,fitness
23,9694,300495.0
23,9695,300495.0
23,9696,300495.0
23,9697,300495.0
23,9698,300495.0
23,9699,300495.0
23,9700,300495.0
23,9701,300495.0
23,9702,300495.0
23,9703,300495.0
23,9704,300495.0
23,9705,300495.0
23,9706,300495.0
23,9707,300495.0
23,9708,300495.0
23,9709,300495.0
23,9710,300495.0
23,9711,300495.0
23,9712,300495.0
23,9713,300495.0
23,9714,300495.0
23,9715,300495.0
23,9716,300495.0
23,9717,300495.0
23,9718,300495.0
23,9719,300495.0
23,9720,300495.0
23,9721,300495.0
23,9722,300495.0
23,9723,300495.0
23,9724,300495.0
23,9725,300495.0
23,9726,300495.0
23,9727,300495.0
23,9728,300495.0
23,9729,300495.0
23,9730,300495.0
23,9731,300495.0
23,9732,300495.0
23,9733,300495.0
23,9734,300495.0
23,9735,300495.0
23,9736,300495.0
23,9737,300495.0
23,9738,300495.0
23,9739,300495.0
23,9740,300495.0
23,9741,300495.0
23,9742,300495.0
23,9743,300495.0
23,9744,300495.0
23,9745,300495.0
23,9746,300495.0
23,9747,300495.0
23,9748,300495.0
23,9749,300495.0
23,9750,300495.0
23,9751,300495.0
23,9752,300495.0
23,9753,300495.0
23,9754,300495.0
23,9755,300495.0
23,9756,300495.0
23,9757,300495.0
23,9758,300495.0
23,9759,300495.0
23,9760,300495.0
23,9761,300495.0
23,9762,300495.0
23,9763,300495.0
23,9764,300495.0
23,9765,300495.0
23,9766,300495.0
23,9767,300495.0
23,9768,300495.0
23,9769,300495.0
23,9770,300495.0
23,9771,300495.0
23,9772,300495.0
23,9773,300495.0
23,9774,300495.0
23,9775,300495.0
23,9776,300495.0
23,9777,300495.0
23,9778,300495.0
23,9779,300495.0
23,9780,300495.0
23,9781,300495.0
23,9782,300495.0
23,9783,300495.0
23,9784,300495.0
23,9785,300495.0
23,9786,300495.0
23,9787,300495.0
23,9788,300495.0
23,9789,300495.0
23,9790,300495.0
23,9791,300495.0
23,9792,300495.0
23,9793,300495.0
23,9794,300495.0
23,9795,300495.0
23,9796,300495.0
23,9797,300495.0
23,9798,300495.0
23,9799,300495.0
23,9800,300495.0
23,9801,300495.0
23,9802,300495.0
23,9803,300495.0
23,9804,300495.0
23,9805,300495.0
23,9806,300495.0
23,9807,300495.0
23,9808,300495.0
23,9809,300495.0
23,9810,300495.0
23,9811,300495.0
23,9812,300495.0
23,9813,300495.0
23,9814,300495.0
23,9815,300495.0
23,9816,300495.0
23,9817,300495.0
23,9818,300495.0
23,9819,300495.0
23,9820,300495.0
23,9821,300495.0
23,9822,300495.0
23,9823,300495.0
23,9824,300495.0
23,9825,300495.0
23,9826,300495.0
23,9827,300495.0
23,9828,300495.0
23,9829,300495.0
23,9830,300495.0
23,9831,300495.0
23,9832,300495.0
23,9833,300495.0
23,9834,300495.0
23,9835,300495.0
23,9836,300495.0
23,9837,300495.0
23,9838,300495.0
23,9839,300495.0
23,9840,300495.0
23,9841,300495.0
23,9842,300495.0
23,9843,300495.0
23,9844,300495.0
23,9845,300495.0
23,9846,300495.0
23,9847,300495.0
23,9848,300495.0
23,9849,300495.0
23,9850,300495.0
23,9851,300495.0
23,9852,300495.0
23,9853,300495.0
23,9854,300495.0
23,9855,300495.0
23,9856,300495.0
23,9857,300495.0
23,9858,300495.0
23,9859,300495.0
23,9860,300495.0
23,9861,300495.0
23,9862,300495.0
23,9863,300495.0
23,9864,300495.0
23,9865,300495.0
23,9866,300495.0
23,9867,300495.0
23,9868,300495.0
23,9869,300495.0
23,9870,300495.0
23,9871,300495.0
23,9872,300495.0
23,9873,300495.0
23,9874,300495.0
23,9875,300495.0
23,9876,300495.0
23,9877,300495.0
23,9878,300495.0
23,9879,300495.0
23,9880,300495.0
23,9881,300495.0
23,9882,300495.0
23,9883,300495.0
23,9884,300495.0
23,9885,300495.0
23,9886,300495.0
23,9887,300495.0
23,9888,300495.0
23,9889,300495.0
23,9890,300495.0
23,9891,300495.0
23,9892,300495.0
23,9893,300495.0
23,9894,300495.0
23,9895,300495.0
23,9896,300495.0
23,9897,300495.0
23,9898,300495.0
23,9899,300495.0
23,9900,300495.0
23,9901,300495.0
23,9902,300495.0
23,9903,300495.0
23,9904,300495.0
23,9905,300495.0
23,9906,300495.0
23,9907,300495.0
23,9908,300495.0
23,9909,300495.0
23,9910,300495.0
23,9911,300495.0
23,9912,300495.0
23,9913,300495.0
23,9914,300495.0
23,9915,300495.0
23,9916,300495.0
23,9917,300495.0
23,9918,300495.0
23,9919,300495.0
23,9920,300495.0
23,9921,300495.0
23,9922,300495.0
23,9923,300495.0
23,9924,300495.0
23,9925,300495.0
23,9926,300495.0
23,9927,300495.0
23,9928,300495.0
23,9929,300495.0
23,9930,300495.0
23,9931,300495.0
23,9932,300495.0
23,9933,300495.0
23,9934,300495.0
23,9935,300495.0
23,9936,300495.0
23,9937,300495.0
23,9938,300495.0
23,9939,300495.0
23,9940,300495.0
23,9941,300495.0
23,9942,300495.0
23,9943,300495.0
23,9944,300495.0
23,9945,300495.0
23,9946,300495.0
23,9947,300495.0
23,9948,300495.0
23,9949,300495.0
23,9950,300495.0
23,9951,300495.0
23,9952,300495.0
23,9953,300495.0
23,9954,300495.0
23,9955,300495.0
23,9956,300495.0
23,9957,300495.0
23,9958,300495.0
23,9959,300495.0
23,9960,300495.0
23,9961,300495.0
23,9962,300495.0
23,9963,300495.0
23,9964,300495.0
23,9965,300495.0
23,9966,300495.0
23,9967,300495.0
23,9968,300495.0
23,9969,300495.0
23,9970,300495.0
23,9971,300495.0
23,9972,300495.0
23,9973,300495.0
23,9974,300495.0
23,9975,300495.0
23,9976,300495.0
23,9977,300495.0
23,9978,300495.0
23,9979,300495.0
23,9980,300495.0
23,9981,300495.0
23,9982,300495.0
23,9983,300495.0
23,9984,300495.0
23,9985,300495.0
23,9986,300495.0
23,9987,300495.0
23,9988,300495.0
23,9989,300495.0
23,9990,300495.0
23,9991,300495.0
23,9992,300495.0
23,9993,300495.0
23,9994,300495.0
23,9995,300495.0
23,9996,300495.0
23,9997,300495.0
23,9998,300495.0
23,9999,300495.0
23,10000,300495.0
23,10001,300495.0
23,10002,300495.0
23,10003,300495.0
23,10004,300495.0
23,10005,300495.0
23,10006,300495.0
23,10007,300495.0
23,10008,300495.0
23,10009,300495.0
23,10010,300495.0
23,10011,300495.0
23,10012,300495.0
23,10013,300495.0
23,10014,300495.0
23,10015,300495.0
23,10016,300495.0
23,10017,300495.0
23,10018,300495.0
23,10019,300495.0
23,10020,300495.0
23,10021,300495.0
23,10022,300495.0
23,10023,300495.0
23,10024,300495.0
23,10025,300495.0
23,10026,300495.0
23,10027,300495.0
23,10028,300495.0
23,10029,300495.0
23,10030,300495.0
23,10031,300495.0
23,10032,300495.0
23,10033,300495.0
23,10034,300495.0
23,10035,300495.0
23,10036,300495.0
23,10037,300495.0
23,10038,300495.0
23,10039,300495.0
23,10040,300495.0
23,10041,300495.0
23,10042,300495.0
23,10043,300495.0
23,10044,300495.0
23,10045,300495.0
23,10046,300495.0
23,10047,300495.0
23,10048,300495.0
23,10049,300495.0
23,10050,300495.0
23,10051,300495.0
23,10052,300495.0
23,10053,300495.0
23,10054,300495.0
23,10055,300495.0
23,10056,300495.0
23,10057,300495.0
23,10058,300495.0
23,10059,300495.0
23,10060,300495.0
23,10061,300495.0
23,10062,300495.0
23,10063,300495.0
23,10064,300495.0
23,10065,300495.0
23,10066,300495.0
23,10067,300495.0
23,10068,300495.0
23,10069,300495.0
23,10070,300495.0
23,10071,300495.0
23,10072,300495.0
23,10073,300495.0
23,10074,300495.0
23,10075,300495.0
23,10076,300495.0
23,10077,300495.0
23,10078,300495.0
23,10079,300495.0
23,10080,300495.0
23,10081,300495.0
23,10082,300495.0
23,10083,300495.0
23,10084,300495.0
23,10085,300495.0
23,10086,300495.0
23,10087,300495.0
23,10088,300495.0
23,10089,300495.0
23,10090,300495.0
23,10091,300495.0
23,10092,300495.0
23,10093,300495.0
23,10094,300495.0
23,10095,300495.0
23,10096,300495.0
23,10097,300495.0
23,10098,300495.0
23,10099,300495.0
23,10100,300495.0
23,10101,300495.0
23,10102,300495.0
23,10103,300495.0
23,10104,300495.0
23,10105,300495.0
23,10106,300495.0
23,10107,300495.0
23,10108,300495.0
23,10109,300495.0
23,10110,300495.0
23,10111,300495.0
23,10112,300495.0
23,10113,300495.0
23,10114,300495.0
23,10115,300495.0
23,10116,300495.0
23,10117,300495.0
23,10118,300495.0
23,10119,300495.0
23,10120,300495.0
23,10121,300495.0
23,10122,300495.0
23,10123,300495.0
23,10124,300495.0
23,10125,300495.0
23,10126,300495.0
23,10127,300495.0
23,10128,300495.0
23,10129,300495.0
23,10130,300495.0
23,10131,300495.0
23,10132,300495.0
23,10133,300495.0
23,10134,300495.0
23,10135,300495.0
23,10136,300495.0
23,10137,300495.0
23,10138,300495.0
23,10139,300495.0
23,10140,300495.0
23,10141,300495.0
23,10142,300495.0
23,10143,300495.0
23,10144,300495.0
23,10145,300495.0
23,10146,300495.0
23,10147,300495.0
23,10148,300495.0
23,10149,300495.0
23,10150,300495.0
23,10151,300495.0
23,10152,300495.0
23,10153,300495.0
23,10154,300495.0
23,10155,300495.0
23,10156,300495.0
23,10157,300495.0
23,10158,300495.0
23,10159,300495.0
23,10160,300495.0
23,10161,300495.0
23,10162,300495.0
23,10163,300495.0
23,10164,300495.0
23,10165,300495.0
23,10166,300495.0
23,10167,300495.0
23,10168,300495.0
23,10169,300495.0
23,10170,300495.0
23,10171,300495.0
23,10172,300495.0
23,10173,300495.0
23,10174,300495.0
23,10175,300495.0
23,10176,300495.0
23,10177,300495.0
23,10178,300495.0
23,10179,300495.0
23,10180,300495.0
23,10181,300495.0
23,10182,300495.0
23,10183,300495.0
23,10184,300495.0
23,10185,300495.0
23,10186,300495.0
23,10187,300495.0
23,10188,300495.0
23,10189,300495.0
23,10190,300495.0
23,10191,300495.0
23,10192,300495.0
23,10193,300495.0
23,10194,300495.0
23,10195,300495.0
23,10196,300495.0
23,10197,300495.0
23,10198,300495.0
23,10199,300495.0
23,10200,300495.0
23,10201,300495.0
23,10202,300495.0
23,10203,300495.0
23,10204,300495.0
23,10205,300495.0
23,10206,300495.0
23,10207,300495.0
23,10208,300495.0
23,10209,300495.0
23,10210,300495.0
23,10211,300495.0
23,10212,300495.0
23,10213,300495.0
23,10214,300495.0
23,10215,300495.0
23,10216,300495.0
23,10217,300495.0
23,10218,300495.0
23,10219,300495.0
23,10220,300495.0
23,10221,300495.0
23,10222,300495.0
23,10223,300495.0
23,10224,300495.0
23,10225,300495.0
23,10226,300495.0
23,10227,300495.0
23,10228,300495.0
23,10229,300495.0
23,10230,300495.0
23,10231,300495.0
23,10232,300495.0
23,10233,300495.0
23,10234,300495.0
23,10235,300495.0
23,10236,300495.0
23,10237,300495.0
23,10238,300495.0
23,10239,300495.0
23,10240,300495.0
23,10241,300495.0
23,10242,300495.0
23,10243,300495.0
23,10244,300495.0
23,10245,300495.0
23,10246,300495.0
23,10247,300495.0
23,10248,300495.0
23,10249,300495.0
23,10250,300495.0
23,10251,300495.0
23,10252,300495.0
23,10253,300495.0
23,10254,300495.0
23,10255,300495.0
23,10256,300495.0
23,10257,300495.0
23,10258,300495.0
23,10259,300495.0
23,10260,300495.0
23,10261,300495.0
23,10262,300495.0
23,10263,300495.0
23,10264,300495.0
23,10265,300495.0
23,10266,300495.0
23,10267,300495.0
23,10268,300495.0
23,10269,300495.0
23,10270,300495.0
23,10271,300495.0
23,10272,300495.0
23,10273,300495.0
23,10274,300495.0
23,10275,300495.0
23,10276,300495.0
23,10277,300495.0
23,10278,300495.0
23,10279,300495.0
23,10280,300495.0
23,10281,300495.0
23,10282,300495.0
23,10283,300495.0
23,10284,300495.0
23,10285,300495.0
23,10286,300495.0
23,10287,300495.0
23,10288,300495.0
23,10289,300495.0
23,10290,300495.0
23,10291,300495.0
23,10292,300495.0
23,10293,300495.0
23,10294,300495.0
23,10295,300495.0
23,10296,300495.0
23,10297,300495.0
23,10298,300495.0
23,10299,300495.0
23,10300,300495.0
23,10301,300495.0
23,10302,300495.0
23,10303,300495.0
23,10304,300495.0
23,10305,300495.0
23,10306,300495.0
23,10307,300495.0
23,10308,300495.0
23,10309,300495.0
23,10310,300495.0
23,10311,300495.0
23,10312,300495.0
23,10313,300495.0
23,10314,300495.0
23,10315,300495.0
23,10316,300495.0
23,10317,300495.0
23,10318,300495.0
23,10319,300495.0
23,10320,300495.0
23,10321,300495.0
23,10322,300495.0
23,10323,300495.0
23,10324,300495.0
23,10325,300495.0
23,10326,300495.0
23,10327,300495.0
23,10328,300495.0
23,10329,300495.0
23,10330,300495.0
23,10331,300495.0
23,10332,300495.0
23,10333,300495.0
23,10334,300495.0
23,10335,300495.0
23,10336,300495.0
23,10337,300495.0
23,10338,300495.0
23,10339,300495.0
23,10340,300495.0
23,10341,300495.0
23,10342,300495.0
23,10343,300495.0
23,10344,300495.0
23,10345,300495.0
23,10346,300495.0
23,10347,300495.0
23,10348,300495.0
23,10349,300495.0
23,10350,300495.0
23,10351,300495.0
23,10352,300495.0
23,10353,300495.0
23,10354,300495.0
23,10355,300495.0
23,10356,300495.0
23,10357,300495.0
23,10358,300495.0
23,10359,300495.0
23,10360,300495.0
23,10361,300495.0
23,10362,300495.0
23,10363,300495.0
23,10364,300495.0
23,10365,300495.0
23,10366,300495.0
23,10367,300495.0
23,10368,300495.0
23,10369,300495.0
23,10370,300495.0
23,10371,300495.0
23,10372,300495.0
23,10373,300495.0
23,10374,300495.0
23,10375,300495.0
23,10376,300495.0
23,10377,300495.0
23,10378,300495.0
23,10379,300495.0
23,10380,300495.0
23,10381,300495.0
23,10382,300495.0
23,10383,300495.0
23,10384,300495.0
23,10385,300495.0
23,10386,300495.0
23,10387,300495.0
23,10388,300495.0
23,10389,300495.0
23,10390,300495.0
23,10391,300495.0
23,10392,300495.0
23,10393,300495.0
23,10394,300495.0
23,10395,300495.0
23,10396,300495.0
23,10397,300495.0
23,10398,300495.0
23,10399,300495.0
23,10400,300495.0
23,10401,300495.0
23,10402,300495.0
23,10403,300495.0
23,10404,300495.0
23,10405,300495.0
23,10406,300495.0
23,10407,300495.0
23,10408,300495.0
23,10409,300495.0
23,10410,300495.0
23,10411,300495.0
23,10412,300495.0
23,10413,300495.0
23,10414,300495.0
23,10415,300495.0
23,10416,300495.0
23,10417,300495.0
23,10418,300495.0
23,10419,300495.0
23,10420,300495.0
23,10421,300495.0
23,10422,300495.0
23,10423,300495.0
23,10424,300495.0
23,10425,300495.0
23,10426,300495.0
23,10427,300495.0
23,10428,300495.0
23,10429,300495.0
23,10430,300495.0
23,10431,300495.0
23,10432,300495.0
23,10433,300495.0
23,10434,300495.0
23,10435,300495.0
23,10436,300495.0
23,10437,300495.0
23,10438,300495.0
23,10439,300495.0
23,10440,300495.0
23,10441,300495.0
23,10442,300495.0
23,10443,300495.0
23,10444,300495.0
23,10445,300495.0
23,10446,300495.0
23,10447,300495.0
23,10448,300495.0
23,10449,300495.0
23,10450,300495.0
23,10451,300495.0
23,10452,300495.0
23,10453,300495.0
23,10454,300495.0
23,10455,300495.0
23,10456,300495.0
23,10457,300495.0
23,10458,300495.0
23,10459,300495.0
23,10460,300495.0
23,10461,300495.0
23,10462,300495.0
23,10463,300495.0
23,10464,300495.0
23,10465,300495.0
23,10466,300495.0
23,10467,300495.0
23,10468,300495.0
23,10469,300495.0
23,10470,300495.0
23,10471,300495.0
23,10472,300495.0
23,10473,300495.0
23,10474,300495.0
23,10475,300495.0
23,10476,300495.0
23,10477,300495.0
23,10478,300495.0
23,10479,300495.0
23,10480,300495.0
23,10481,300495.0
23,10482,300495.0
23,10483,300495.0
23,10484,300495.0
23,10485,300495.0
23,10486,300495.0
23,10487,300495.0
23,10488,300495.0
23,10489,300495.0
23,10490,300495.0
23,10491,300495.0
23,10492,300495.0
23,10493,300495.0
23,10494,300495.0
23,10495,300495.0
23,10496,300495.0
23,10497,300495.0
23,10498,300495.0
23,10499,300495.0
23,10500,300495.0
23,10501,300495.0
23,10502,300495.0
23,10503,300495.0
23,10504,300495.0
23,10505,300495.0
23,10506,300495.0
23,10507,300495.0
23,10508,300495.0
23,10509,300495.0
23,10510,300495.0
23,10511,300495.0
23,10512,300495.0
23,10513,300495.0
23,10514,300495.0
23,10515,300495.0
23,10516,300495.0
23,10517,300495.0
23,10518,300495.0
23,10519,300495.0
23,10520,300495.0
23,10521,300495.0
23,10522,300495.0
23,10523,300495.0
23,10524,300495.0
23,10525,300495.0
23,10526,300495.0
23,10527,300495.0
23,10528,300495.0
23,10529,300495.0
23,10530,300495.0
23,10531,300495.0
23,10532,300495.0
23,10533,300495.0
23,10534,300495.0
23,10535,300495.0
23,10536,300495.0
23,10537,300495.0
23,10538,300495.0
23,10539,300495.0
23,10540,300495.0
23,10541,300495.0
23,10542,300495.0
23,10543,300495.0
23,10544,300495.0
23,10545,300495.0
23,10546,300495.0
23,10547,300495.0
23,10548,300495.0
23,10549,300495.0
23,10550,300495.0
23,10551,300495.0
23,10552,300495.0
23,10553,300495.0
23,10554,300495.0
23,10555,300495.0
23,10556,300495.0
23,10557,300495.0
23,10558,300495.0
23,10559,300495.0
23,10560,300495.0
23,10561,300495.0
23,10562,300495.0
23,10563,300495.0
23,10564,300495.0
23,10565,300495.0
23,10566,300495.0
23,10567,300495.0
23,10568,300495.0
23,10569,300495.0
23,10570,300495.0
23,10571,300495.0
23,10572,300495.0
23,10573,300495.0
23,10574,300495.0
23,10575,300495.0
23,10576,300495.0
23,10577,300495.0
23,10578,300495.0
23,10579,300495.0
23,10580,300495.0
23,10581,300495.0
23,10582,300495.0
23,10583,300495.0
23,10584,300495.0
23,10585,300495.0
23,10586,300495.0
23,10587,300495.0
23,10588,300495.0
23,10589,300495.0
23,10590,300495.0
23,10591,300495.0
23,10592,300495.0
23,10593,300495.0
23,10594,300495.0
23,10595,300495.0
23,10596,300495.0
23,10597,300495.0
23,10598,300495.0
23,10599,300495.0
23,10600,300495.0
23,10601,300495.0
23,10602,300495.0
23,10603,300495.0
23,10604,300495.0
23,10605,300495.0
23,10606,300495.0
23,10607,300495.0
23,10608,300495.0
23,10609,300495.0
23,10610,300495.0
23,10611,300495.0
23,10612,300495.0
23,10613,300495.0
23,10614,300495.0
23,10615,300495.0
23,10616,300495.0
23,10617,300495.0
23,10618,300495.0
23,10619,300495.0
23,10620,300495.0
23,10621,300495.0
23,10622,300495.0
23,10623,300495.0
23,10624,300495.0
23,10625,300495.0
23,10626,300495.0
23,10627,300495.0
23,10628,300495.0
23,10629,300495.0
23,10630,300495.0
23,10631,300495.0
23,10632,300495.0
23,10633,300495.0
23,10634,300495.0
23,10635,300495.0
23,10636,300495.0
23,10637,300495.0
23,10638,300495.0
23,10639,300495.0
23,10640,300495.0
23,10641,300495.0
23,10642,300495.0
23,10643,300495.0
23,10644,300495.0
23,10645,300495.0
23,10646,300495.0
23,10647,300495.0
23,10648,300495.0
23,10649,300495.0
23,10650,300495.0
23,10651,300495.0
23,10652,300495.0
23,10653,300495.0
23,10654,300495.0
23,10655,300495.0
23,10656,300495.0
23,10657,300495.0
23,10658,300495.0
23,10659,300495.0
23,10660,300495.0
23,10661,300495.0
23,10662,300495.0
23,10663,300495.0
23,10664,300495.0
23,10665,300495.0
23,10666,300495.0
23,10667,300495.0
23,10668,300495.0
23,10669,300495.0
23,10670,300495.0
23,10671,300495.0
23,10672,300495.0
23,10673,300495.0
23,10674,300495.0
23,10675,300495.0
23,10676,300495.0
23,10677,300495.0
23,10678,300495.0
23,10679,300495.0
23,10680,300495.0
23,10681,300495.0
23,10682,300495.0
23,10683,300495.0
23,10684,300495.0
23,10685,300495.0
23,10686,300495.0
23,10687,300495.0
23,10688,300495.0
23,10689,300495.0
23,10690,300495.0
23,10691,300495.0
23,10692,300495.0
23,10693,300495.0
23,10694,300495.0
23,10695,300495.0
23,10696,300495.0
23,10697,300495.0
23,10698,300495.0
23,10699,300495.0
23,10700,300495.0
23,10701,300495.0
23,10702,300495.0
23,10703,300495.0
23,10704,300495.0
23,10705,300495.0
23,10706,300495.0
23,10707,300495.0
23,10708,300495.0
23,10709,300495.0
23,10710,300495.0
23,10711,300495.0
23,10712,300495.0
23,10713,300495.0
23,10714,300495.0
23,10715,300495.0
23,10716,300495.0
23,10717,300495.0
23,10718,300495.0
23,10719,300495.0
23,10720,300495.0
23,10721,300495.0
23,10722,300495.0
23,10723,300495.0
23,10724,300495.0
23,10725,300495.0
23,10726,300495.0
23,10727,300495.0
23,10728,300495.0
23,10729,300495.0
23,10730,300495.0
23,10731,300495.0
23,10732,300495.0
23,10733,300495.0
23,10734,300495.0
23,10735,300495.0
23,10736,300495.0
23,10737,300495.0
23,10738,300495.0
23,10739,300495.0
23,10740,300495.0
23,10741,300495.0
23,10742,300495.0
23,10743,300495.0
23,10744,300495.0
23,10745,300495.0
23,10746,300495.0
23,10747,300495.0
23,10748,300495.0
23,10749,300495.0
23,10750,300495.0
23,10751,300495.0
23,10752,300495.0
23,10753,300495.0
23,10754,300495.0
23,10755,300495.0
23,10756,300495.0
23,10757,300495.0
23,10758,300495.0
23,10759,300495.0
23,10760,300495.0
23,10761,300495.0
23,10762,300495.0
23,10763,300495.0
23,10764,300495.0
23,10765,300495.0
23,10766,300495.0
23,10767,300495.0
23,10768,300495.0
23,10769,300495.0
23,10770,300495.0
23,10771,300495.0
23,10772,300495.0
23,10773,300495.0
23,10774,300495.0
23,10775,300495.0
23,10776,300495.0
23,10777,300495.0
23,10778,300495.0
23,10779,300495.0
23,10780,300495.0
23,10781,300495.0
23,10782,300495.0
23,10783,300495.0
23,10784,300495.0
23,10785,300495.0
23,10786,300495.0
23,10787,300495.0
23,10788,300495.0
23,10789,300495.0
23,10790,300495.0
23,10791,300495.0
23,10792,300495.0
23,10793,300495.0
23,10794,300495.0
23,10795,300495.0
23,10796,300495.0
23,10797,300495.0
23,10798,300495.0
23,10799,300495.0
23,10800,300495.0
23,10801,300495.0
23,10802,300495.0
23,10803,300495.0
23,10804,300495.0
23,10805,300495.0
23,10806,300495.0
23,10807,300495.0
23,10808,300495.0
23,10809,300495.0
23,10810,300495.0
23,10811,300495.0
23,10812,300495.0
23,10813,300495.0
23,10814,300495.0
23,10815,300495.0
23,10816,300495.0
23,10817,300495.0
23,10818,300495.0
23,10819,300495.0
23,10820,300495.0
23,10821,300495.0
23,10822,300495.0
23,10823,300495.0
23,10824,300495.0
23,10825,300495.0
23,10826,300495.0
23,10827,300495.0
23,10828,300495.0
23,10829,300495.0
23,10830,300495.0
23,10831,300495.0
23,10832,300495.0
23,10833,300495.0
23,10834,300495.0
23,10835,300495.0
23,10836,300495.0
23,10837,300495.0
23,10838,300495.0
23,10839,300495.0
23,10840,300495.0
23,10841,300495.0
23,10842,300495.0
23,10843,300495.0
23,10844,300495.0
23,10845,300495.0
23,10846,300495.0
23,10847,300495.0
23,10848,300495.0
23,10849,300495.0
23,10850,300495.0
23,10851,300495.0
23,10852,300495.0
23,10853,300495.0
23,10854,300495.0
23,10855,300495.0
23,10856,300495.0
23,10857,300495.0
23,10858,300495.0
23,10859,300495.0
23,10860,300495.0
23,10861,300495.0
23,10862,300495.0
23,10863,300495.0
23,10864,300495.0
23,10865,300495.0
23,10866,300495.0
23,10867,300495.0
23,10868,300495.0
23,10869,300495.0
23,10870,300495.0
23,10871,300495.0
23,10872,300495.0
23,10873,300495.0
23,10874,300495.0
23,10875,300495.0
23,10876,300495.0
23,10877,300495.0
23,10878,300495.0
23,10879,300495.0
23,10880,300495.0
23,10881,300495.0
23,10882,300495.0
23,10883,300495.0
23,10884,300495.0
23,10885,300495.0
23,10886,300495.0
23,10887,300495.0
23,10888,300495.0
23,10889,300495.0
23,10890,300495.0
23,10891,300495.0
23,10892,300495.0
23,10893,300495.0
23,10894,300495.0
23,10895,300495.0
23,10896,300495.0
23,10897,300495.0
23,10898,300495.0
23,10899,300495.0
23,10900,300495.0
23,10901,300495.0
23,10902,300495.0
23,10903,300495.0
23,10904,300495.0
23,10905,300495.0
23,10906,300495.0
23,10907,300495.0
23,10908,300495.0
23,10909,300495.0
23,10910,300495.0
23,10911,300495.0
23,10912,300495.0
23,10913,300495.0
23,10914,300495.0
23,10915,300495.0
23,10916,300495.0
23,10917,300495.0
23,10918,300495.0
23,10919,300495.0
23,10920,300495.0
23,10921,300495.0
23,10922,300495.0
23,10923,300495.0
23,10924,300495.0
23,10925,300495.0
23,10926,300495.0
23,10927,300495.0
23,10928,300495.0
23,10929,300495.0
23,10930,300495.0
23,10931,300495.0
23,10932,300495.0
23,10933,300495.0
23,10934,300495.0
23,10935,300495.0
23,10936,300495.0
23,10937,300495.0
23,10938,300495.0
23,10939,300495.0
23,10940,300495.0
23,10941,300495.0
23,10942,300495.0
23,10943,300495.0
23,10944,300495.0
23,10945,300495.0
23,10946,300495.0
23,10947,300495.0
23,10948,300495.0
23,10949,300495.0
23,10950,300495.0
23,10951,300495.0
23,10952,300495.0
23,10953,300495.0
23,10954,300495.0
23,10955,300495.0
23,10956,300495.0
23,10957,300495.0
23,10958,300495.0
23,10959,300495.0
23,10960,300495.0
23,10961,300495.0
23,10962,300495.0
23,10963,300495.0
23,10964,300495.0
23,10965,300495.0
23,10966,300495.0
23,10967,300495.0
23,10968,300495.0
23,10969,300495.0
23,10970,300495.0
23,10971,300495.0
23,10972,300495.0
23,10973,300495.0
23,10974,300495.0
23,10975,300495.0
23,10976,300495.0
23,10977,300495.0
23,10978,300495.0
23,10979,300495.0
23,10980,300495.0
23,10981,300495.0
23,10982,300495.0
23,10983,300495.0
23,10984,300495.0
23,10985,300495.0
23,10986,300495.0
23,10987,300495.0
23,10988,300495.0
23,10989,300495.0
23,10990,300495.0
23,10991,300495.0
23,10992,300495.0
23,10993,300495.0
23,10994,300495.0
23,10995,300495.0
23,10996,300495.0
23,10997,300495.0
23,10998,300495.0
23,10999,300495.0
23,11000,300495.0
23,11001,300495.0
23,11002,300495.0
23,11003,300495.0
23,11004,300495.0
23,11005,300495.0
23,11006,300495.0
23,11007,300495.0
23,11008,300495.0
23,11009,300495.0
23,11010,300495.0
23,11011,300495.0
23,11012,300495.0
23,11013,300495.0
23,11014,300495.0
23,11015,300495.0
23,11016,300495.0
23,11017,300495.0
23,11018,300495.0
23,11019,300495.0
23,11020,300495.0
23,11021,300495.0
23,11022,300495.0
23,11023,300495.0
23,11024,300495.0
23,11025,300495.0
23,11026,300495.0
23,11027,300495.0
23,11028,300495.0
23,11029,300495.0
23,11030,300495.0
23,11031,300495.0
23,11032,300495.0
23,11033,300495.0
23,11034,300495.0
23,11035,300495.0
23,11036,300495.0
23,11037,300495.0
23,11038,300495.0
23,11039,300495.0
23,11040,300495.0
23,11041,300495.0
23,11042,300495.0
23,11043,300495.0
23,11044,300495.0
23,11045,300495.0
23,11046,300495.0
23,11047,300495.0
23,11048,300495.0
23,11049,300495.0
23,11050,300495.0
23,11051,300495.0
23,11052,300495.0
23,11053,300495.0
23,11054,300495.0
23,11055,300495.0
23,11056,300495.0
23,11057,300495.0
23,11058,300495.0
23,11059,300495.0
23,11060,300495.0
23,11061,300495.0
23,11062,300495.0
23,11063,300495.0
23,11064,300495.0
23,11065,300495.0
23,11066,300495.0
23,11067,300495.0
23,11068,300495.0
23,11069,300495.0
23,11070,300495.0
23,11071,300495.0
23,11072,300495.0
23,11073,300495.0
23,11074,300495.0
23,11075,300495.0
23,11076,300495.0
23,11077,300495.0
23,11078,300495.0
23,11079,300495.0
23,11080,300495.0
23,11081,300495.0
23,11082,300495.0
23,11083,300495.0
23,11084,300495.0
23,11085,300495.0
23,11086,300495.0
23,11087,300495.0
23,11088,300495.0
23,11089,300495.0
23,11090,300495.0
23,11091,300495.0
23,11092,300495.0
